timestamp,puell_multiple
2023-06-20,1.1377725345338208
2023-06-21,1.094684213517865
2023-06-22,1.2750081652744247
2023-06-23,1.1698088004538776
2023-06-24,1.359326777814072
2023-06-25,1.4162853114372662
2023-06-26,1.3404740037963845
2023-06-27,1.2962965287089558
2023-06-28,0.999711174723665
2023-06-29,1.3515204410954804
2023-06-30,1.4589034565207346
2023-07-01,1.2227926880098134
2023-07-02,1.554750204422748
2023-07-03,1.2664997731190777
2023-07-04,1.3028098635653589
2023-07-05,1.414834253865858
2023-07-06,1.2507154152079163
2023-07-07,1.5534436719508855
2023-07-08,1.574848963662882
2023-07-09,1.492949183660141
2023-07-10,1.3609340121866658
2023-07-11,1.2111986172018545
2023-07-12,1.2916448529720952
2023-07-13,1.084218213893743
2023-07-14,1.2490855540156858
2023-07-15,1.2098058344005975
2023-07-16,1.3453004633361283
2023-07-17,1.1845160518602849
2023-07-18,1.3975511759443835
2023-07-19,1.2764256643292065
2023-07-20,1.116409559339951
2023-07-21,0.9780577857670408
2023-07-22,1.1967941411367475
2023-07-23,1.2811802650645383
2023-07-24,1.274993325586106
2023-07-25,1.1614790343368218
2023-07-26,1.2154498492589367
2023-07-27,1.1718713021578335
2023-07-28,1.1827153490774114
2023-07-29,1.11396290925943
2023-07-30,1.409504619513673
2023-07-31,1.1869294463854256
2023-08-01,1.1580093137315182
2023-08-02,1.302857506924731
2023-08-03,1.267588120222966
2023-08-04,1.0201176446349451
2023-08-05,1.274290388887008
2023-08-06,1.3576891786040928
2023-08-07,1.2192096717068803
2023-08-08,1.0696300752053547
2023-08-09,1.383064561209046
2023-08-10,1.080598128674276
2023-08-11,1.2719111411711586
2023-08-12,1.3972861224548934
2023-08-13,1.124918212514642
2023-08-14,1.4250624401928245
2023-08-15,1.4121270121054466
2023-08-16,1.3430677823092878
2023-08-17,1.2455405098784582
2023-08-18,1.0404202674537917
2023-08-19,1.030993621531938
2023-08-20,1.192212545523528
2023-08-21,1.2121561841673651
2023-08-22,1.0512727355602514
2023-08-23,1.0514993976051497
2023-08-24,1.025998782200839
2023-08-25,0.9951068287410868
2023-08-26,0.999757870144104
2023-08-27,0.8536125497271438
2023-08-28,0.870961751047511
2023-08-29,1.1929571584284808
2023-08-30,0.9774815580040752
2023-08-31,1.1024402847204835
2023-09-01,1.1100742930624743
2023-09-02,1.110073491623626
2023-09-03,1.1518681692428008
2023-09-04,1.089318707308361
2023-09-05,0.9073465225842736
2023-09-06,0.9907622717521206
2023-09-07,1.0740010843856689
2023-09-08,0.993369997020493
2023-09-09,1.1107101830988138
2023-09-10,1.0956187430822115
2023-09-11,1.149081345869441
2023-09-12,1.0364585780167743
2023-09-13,1.088031746674052
2023-09-14,1.2098412001556451
2023-09-15,1.4014575684141852
2023-09-16,1.1559854255646536
2023-09-17,1.1126365097843949
2023-09-18,1.1959166374608794
2023-09-19,1.079365294106038
2023-09-20,1.1344653682072734
2023-09-21,1.0598520997203862
2023-09-22,0.986277409899106
2023-09-23,1.1850090670603814
2023-09-24,1.0947238748923906
2023-09-25,1.0678638141121837
2023-09-26,0.9982257720766574
2023-09-27,1.154577770937126
2023-09-28,1.0843467717424455
2023-09-29,1.1043158895106422
2023-09-30,1.0297892799195854
2023-10-01,1.0563733619810405
2023-10-02,1.2199340225123043
2023-10-03,1.2479624221818642
2023-10-04,1.0012722691838598
2023-10-05,1.0802198222414947
2023-10-06,1.24221647805988
2023-10-07,1.332258789910049
2023-10-08,1.1275021316710003
2023-10-09,1.1801007830551664
2023-10-10,1.214286285608123
2023-10-11,1.1831178008915202
2023-10-12,1.2083321512367988
2023-10-13,1.0131110953293716
2023-10-14,1.0629557220350403
2023-10-15,1.2119296798706694
2023-10-16,1.073093571573272
2023-10-17,1.2464351980019452
2023-10-18,1.116960925073695
2023-10-19,1.0807074723488754
2023-10-20,1.0732820599414028
2023-10-21,1.204328549973017
2023-10-22,1.2262234443026774
2023-10-23,1.3040195252182254
2023-10-24,1.1871243466509782
2023-10-25,1.3592691227646925
2023-10-26,1.39726001893379
2023-10-27,1.4084894144139837
2023-10-28,1.4564517076324073
2023-10-29,1.249121301061158
2023-10-30,1.4295085382037525
2023-10-31,1.4175389443480293
2023-11-01,1.3712380281654044
2023-11-02,1.3484342861395875
2023-11-03,1.266874535359794
2023-11-04,1.627380114431692
2023-11-05,1.5794086774609235
2023-11-06,1.254465890215234
2023-11-07,1.3264572016223517
2023-11-08,1.527903212633816
2023-11-09,1.71620571825879
2023-11-10,1.7030975895110665
2023-11-11,1.685887245600846
2023-11-12,1.693418305729496
2023-11-13,1.2938594133806838
2023-11-14,1.4149955106544767
2023-11-15,1.5526927157206147
2023-11-16,1.8495792125797803
2023-11-17,1.7290794247025691
2023-11-18,1.8233308527690149
2023-11-19,1.8449701820254751
2023-11-20,1.8018532044511564
2023-11-21,1.6504458551334082
2023-11-22,1.5045980194229425
2023-11-23,1.214555469893677
2023-11-24,1.700303198546505
2023-11-25,1.6076342159750237
2023-11-26,1.4610421454366478
2023-11-27,1.307743369739606
2023-11-28,1.4540482698491792
2023-11-29,1.3476392147677727
2023-11-30,1.3298348118340335
2023-12-01,1.7156543315819148
2023-12-02,1.2766579270671772
2023-12-03,1.7850218669097186
2023-12-04,1.775277957041857
2023-12-05,1.7745162254184617
2023-12-06,1.9102968019223785
2023-12-07,1.478949927356446
2023-12-08,1.648286211838165
2023-12-09,1.8641172283024705
2023-12-10,1.6335473836469845
2023-12-11,1.7682261518671134
2023-12-12,1.575363616380755
2023-12-13,1.7554777211075667
2023-12-14,1.9857599993818889
2023-12-15,2.261687684306882
2023-12-16,2.3516307457723262
2023-12-17,2.2848398792950744
2023-12-18,2.1780812592061984
2023-12-19,2.2437241687629665
2023-12-20,2.084024988605107
2023-12-21,2.0753073261085015
2023-12-22,2.158791599255341
2023-12-23,1.8769127598814868
2023-12-24,1.936017911451038
2023-12-25,1.5944086556960002
2023-12-26,1.5679708251953544
2023-12-27,1.6227446423864895
2023-12-28,1.4900002280485216
2023-12-29,1.7170318058816594
2023-12-30,1.722326222591009
2023-12-31,1.962005674650021
2024-01-01,1.764525541497183
2024-01-02,1.504585802924025
2024-01-03,1.717041133523214
2024-01-04,1.7786421335378175
2024-01-05,1.4690553790627945
2024-01-06,1.442754631134633
2024-01-07,1.2248653953190691
2024-01-08,1.3665662941389685
2024-01-09,1.672776487451628
2024-01-10,1.4206695182633622
2024-01-11,1.8605173098269017
2024-01-12,1.751778156297376
2024-01-13,1.6126457522905986
2024-01-14,1.458734581626439
2024-01-15,1.1825920582264318
2024-01-16,1.296982228997917
2024-01-17,1.2254914265948482
2024-01-18,1.4146626050569082
2024-01-19,1.2470213325659418
2024-01-20,1.333005192921653
2024-01-21,1.3069054549667742
2024-01-22,1.4474185361818066
2024-01-23,1.36763042811701
2024-01-24,1.3118033317136333
2024-01-25,1.56899287807707
2024-01-26,1.3517989570989273
2024-01-27,1.5421695548711731
2024-01-28,1.4459368752102677
2024-01-29,1.4275060425567143
2024-01-30,1.3446119823859783
2024-01-31,1.2133502005932622
2024-02-01,1.395790416040362
2024-02-02,1.7274750550034337
2024-02-03,1.5581841587564098
2024-02-04,1.4723784617692046
2024-02-05,1.4287250994087128
2024-02-06,1.5350332705306446
2024-02-07,1.48414332963538
2024-02-08,1.3115337743442084
2024-02-09,1.62550971629131
2024-02-10,1.4913922499735472
2024-02-11,1.3507775292723094
2024-02-12,1.8257923667839304
2024-02-13,1.3950997921268675
2024-02-14,1.478273761390903
2024-02-15,1.6677085690034406
2024-02-16,1.4205492517162692
2024-02-17,1.5608152830514683
2024-02-18,1.2626962168426406
2024-02-19,1.4297106294018624
2024-02-20,1.474705875640079
2024-02-21,1.430023534300897
2024-02-22,1.3945754612787378
2024-02-23,1.61928527835487
2024-02-24,1.3950128557606798
2024-02-25,1.667762171529718
2024-02-26,1.3909116618338822
2024-02-27,1.4796878710358172
2024-02-28,1.7938062645870974
2024-02-29,1.714477002700435
2024-03-01,1.919704111234104
2024-03-02,1.5702579086224762
2024-03-03,1.905241786140288
2024-03-04,1.7520305015515667
2024-03-05,2.276468089649908
2024-03-06,1.85377080088962
2024-03-07,2.3379086424266764
2024-03-08,2.025948777571031
2024-03-09,2.1350691782100495
2024-03-10,1.8952355529462983
2024-03-11,2.287718360058745
2024-03-12,1.920855616785325
2024-03-13,2.1860346214482376
2024-03-14,1.91055494126478
2024-03-15,1.6448078684568528
2024-03-16,1.8403781232993028
2024-03-17,1.8034755990954765
2024-03-18,1.8245791234942357
2024-03-19,1.881789093417502
2024-03-20,1.7499830326394523
2024-03-21,1.4909555936098242
2024-03-22,1.5998911110058245
2024-03-23,1.825472201377304
2024-03-24,1.9888679844650987
2024-03-25,1.6403468252673916
2024-03-26,1.7107203611317552
2024-03-27,1.713742498898206
2024-03-28,1.9212440158880195
2024-03-29,1.8050716832273368
2024-03-30,1.933623868516024
2024-03-31,1.7191083951801336
2024-04-01,1.8487511665395324
2024-04-02,1.724203734202722
2024-04-03,1.653468346815466
2024-04-04,1.6051985734218328
2024-04-05,1.7366012150383423
2024-04-06,1.8218296812895376
2024-04-07,2.0341106723972655
2024-04-08,1.95595472639089
2024-04-09,1.8071598473948571
2024-04-10,1.8764828776787004
2024-04-11,1.7503509832868096
2024-04-12,1.8577705726173648
2024-04-13,1.9967914000528544
2024-04-14,1.7980677618371816
2024-04-15,1.7787085847748056
2024-04-16,1.866370639583434
2024-04-17,1.6017640679559622
2024-04-18,1.6601772886770425
2024-04-19,1.760899020753936
2024-04-20,2.771049444816568
2024-04-21,1.3149921091708388
2024-04-22,1.2451403139933588
2024-04-23,1.642400016386658
2024-04-24,1.256441682490038
2024-04-25,0.9132306045511182
2024-04-26,0.838351403800852
2024-04-27,0.8111406435738548
2024-04-28,0.8025918708586406
2024-04-29,0.7329226184710537
2024-04-30,0.7727262462710451
2024-05-01,0.6748174595733657
2024-05-02,0.7326319930658188
2024-05-03,0.6822988687832416
2024-05-04,0.7927642248445983
2024-05-05,0.9146666495595012
2024-05-06,0.692838620314214
2024-05-07,0.6815092003172383
2024-05-08,0.6839598397017097
2024-05-09,0.7703275670381659
2024-05-10,0.775585483212114
2024-05-11,0.8374739488468781
2024-05-12,0.6842790047754438
2024-05-13,0.781019818287223
2024-05-14,0.7128446060344259
2024-05-15,0.7606425634331996
2024-05-16,0.7901798425445724
2024-05-17,0.8633104976890109
2024-05-18,0.7202080718965025
2024-05-19,0.8559204626736203
2024-05-20,0.8786403718202807
2024-05-21,0.833315082664301
2024-05-22,0.8957012631132876
2024-05-23,0.9840058149787132
2024-05-24,0.9119055017059186
2024-05-25,0.9215465659116032
2024-05-26,0.9618944841720104
2024-05-27,0.7205005434109913
2024-05-28,0.7632446096114067
2024-05-29,0.8124039617879499
2024-05-30,0.7360331862975611
2024-05-31,0.924391097612669
2024-06-01,0.8394565388371559
2024-06-02,0.8194892245230857
2024-06-03,0.9408881965928962
2024-06-04,0.8068548377827485
2024-06-05,0.7995747764946854
2024-06-06,0.8722194672180029
2024-06-07,1.3599349844167004
2024-06-08,1.22312172586985
2024-06-09,0.9742980638049452
2024-06-10,0.884037626379977
2024-06-11,0.7346898980656569
2024-06-12,0.8691483398740664
2024-06-13,0.8714460746794156
2024-06-14,0.7625391909364083
2024-06-15,0.7777404135031787
2024-06-16,0.9184324393632456
2024-06-17,0.7781479066232148
2024-06-18,0.8448453697511846
2024-06-19,0.7589319584224855
2024-06-20,0.7391131133304418
2024-06-21,0.7544377952846035
2024-06-22,0.8047949430263273
2024-06-23,0.5915059876898886
2024-06-24,0.7685487664520507
2024-06-25,0.634686920137178
2024-06-26,0.6200657314437931
2024-06-27,0.657579833504291
2024-06-28,0.6799252254470121
2024-06-29,0.780045881454246
2024-06-30,0.6082671507269957
2024-07-01,0.732305331664669
2024-07-02,0.7579038947119648
2024-07-03,0.7193251131955328
2024-07-04,0.671261567437994
2024-07-05,0.5491953846302159
2024-07-06,0.7676197809497378
2024-07-07,0.6577117181244249
2024-07-08,0.7280450830756431
2024-07-09,0.7187657281141089
2024-07-10,0.6439223637131324
2024-07-11,0.6601075713206491
2024-07-12,0.6995377246304739
2024-07-13,0.7410973144677753
2024-07-14,0.8136032466855223
2024-07-15,0.7821231054217405
2024-07-16,0.7653592590160729
2024-07-17,0.8405591106583863
2024-07-18,0.6718022158233309
2024-07-19,0.7777303294384981
2024-07-20,0.8869997627373882
2024-07-21,0.9121543147555048
2024-07-22,0.9764465198735736
2024-07-23,0.9058243514575278
2024-07-24,0.7453399472674
2024-07-25,0.847183752417296
2024-07-26,0.8641612119663387
2024-07-27,0.8444226392005941
2024-07-28,0.8031408964798299
2024-07-29,0.977817976315589
2024-07-30,0.798192668928383
2024-07-31,0.7486841756659145
2024-08-01,0.7197994098369347
2024-08-02,0.6368667949102317
2024-08-03,0.6617421096839894
2024-08-04,0.6848254193501837
2024-08-05,0.6618532424028682
2024-08-06,0.6262023483157598
2024-08-07,0.5495277889882745
2024-08-08,0.6044158356181701
2024-08-09,0.6283653447451653
2024-08-10,0.6264264070429761
2024-08-11,0.7749807379005742
2024-08-12,0.6479171093800942
2024-08-13,0.7123634568717407
2024-08-14,0.6373970882508854
2024-08-15,0.7491799109515729
2024-08-16,0.6669041233408642
2024-08-17,0.7057474506535506
2024-08-18,0.738139029998983
2024-08-19,0.6130725298186362
2024-08-20,0.7203259699367686
2024-08-21,0.7053998733394186
2024-08-22,0.915389557015636
2024-08-23,0.8097839659362994
2024-08-24,0.7813460760755586
2024-08-25,0.6802870042199741
2024-08-26,0.6826612452774745
2024-08-27,0.7015810825828251
2024-08-28,0.7589662547661293
2024-08-29,0.628795320685249
2024-08-30,0.668825310578367
2024-08-31,0.6894155716768223
2024-09-01,0.6568508553822964
2024-09-02,0.7719728260903563
2024-09-03,0.6957097965097101
2024-09-04,0.687193270212869
2024-09-05,0.7043433007532448
2024-09-06,0.6371605388082189
2024-09-07,0.6789783302172802
2024-09-08,0.7182429080412062
2024-09-09,0.6404335956182704
2024-09-10,0.6211171348823781
2024-09-11,0.48915765415936063
2024-09-12,0.7009691947439121
2024-09-13,0.5754330351031722
2024-09-14,0.6628729778256991
2024-09-15,0.7178754153683999
2024-09-16,0.579899838338926
2024-09-17,0.7078422597949804
2024-09-18,0.6593283420418252
2024-09-19,0.6136098076994051
2024-09-20,0.7320712607757751
2024-09-21,0.6752003802270133
2024-09-22,0.6772625613591399
2024-09-23,0.7366776079419608
2024-09-24,0.7302788476891363
2024-09-25,0.7271467939199128
2024-09-26,0.6656437788394844
2024-09-27,0.7197506615554454
2024-09-28,0.6785999904427943
2024-09-29,0.8065636237242615
2024-09-30,0.6955670586591287
2024-10-01,0.7802853796155412
2024-10-02,0.7507773705743965
2024-10-03,0.759522010247575
2024-10-04,0.821509831489239
2024-10-05,0.7482871726720908
2024-10-06,0.7517052677216317
2024-10-07,0.7852369777877317
2024-10-08,0.83698957462243
2024-10-09,0.634553670819029
2024-10-10,0.7661907096998349
2024-10-11,0.7406055156607875
2024-10-12,0.7699950512761417
2024-10-13,0.7114215547174829
2024-10-14,0.7436259596317302
2024-10-15,0.8432976504482387
2024-10-16,0.8246627394103027
2024-10-17,0.9220431752741312
2024-10-18,0.761430440249972
2024-10-19,0.9418463122599952
2024-10-20,0.9402619688751784
2024-10-21,0.932748596225337
2024-10-22,0.7617733949524605
2024-10-23,0.8174125277817514
2024-10-24,0.8474117787340981
2024-10-25,0.8607520258801582
2024-10-26,0.7735348669536625
2024-10-27,0.8484903383439901
2024-10-28,0.9040392498569672
2024-10-29,0.8892508514038625
2024-10-30,0.959630173116234
2024-10-31,0.9894269587030772
2024-11-01,0.8319641000753305
2024-11-02,0.7693667205204973
2024-11-03,0.7086593526869199
2024-11-04,0.7725670517659158
2024-11-05,0.7527646600949236
2024-11-06,0.8921391373197185
2024-11-07,0.9217440555515992
2024-11-08,0.8522522451302742
2024-11-09,0.8471162923369326
2024-11-10,0.927607469990978
2024-11-11,0.911483170351373
2024-11-12,1.0377637255390546
2024-11-13,1.0028391447301035
2024-11-14,0.9380644450652924
2024-11-15,1.1267343881025194
2024-11-16,1.1472384384846304
2024-11-17,1.0698422165009975
2024-11-18,1.1378776182520718
2024-11-19,1.3002990195766644
2024-11-20,1.1107228652146506
2024-11-21,1.1366068183265898
2024-11-22,1.135199527419541
2024-11-23,1.0805961565235054
2024-11-24,1.0292551300780144
2024-11-25,1.2883775633086243
2024-11-26,1.037155865453414
2024-11-27,0.989391376537075
2024-11-28,1.0761603817528316
2024-11-29,0.9332173038104524
2024-11-30,1.2452024909734838
2024-12-01,1.2252947313269091
2024-12-02,0.9842534356325214
2024-12-03,1.1901304322630224
2024-12-04,1.1191139567350592
2024-12-05,1.2416259500232636
2024-12-06,1.0688510664808144
2024-12-07,1.1352721547090652
2024-12-08,1.1583397881679982
2024-12-09,1.3029476312209445
2024-12-10,1.1837562075191117
2024-12-11,1.1252152241499518
2024-12-12,1.1941542344272922
2024-12-13,1.3467793446983622
2024-12-14,1.2697872014448206
2024-12-15,1.1049140823710664
2024-12-16,1.2318911842113305
2024-12-17,1.1512834177186153
2024-12-18,1.189312669850244
2024-12-19,1.1758743488126409
2024-12-20,1.1598725715792115
2024-12-21,1.1203149338207874
2024-12-22,1.172913589071282
2024-12-23,1.0349800137783096
2024-12-24,1.00231197284224
2024-12-25,1.161091981843339
2024-12-26,0.9985877837014048
2024-12-27,1.1838300991118336
2024-12-28,1.0611406804193828
2024-12-29,1.1654335903346735
2024-12-30,1.1648901843786454
2024-12-31,0.9512833394974496
2025-01-01,1.03123707945873
2025-01-02,1.26077124328893
2025-01-03,1.0863990293464063
2025-01-04,1.1474462045443594
2025-01-05,1.2008730312495433
2025-01-06,1.0482826929073894
2025-01-07,1.0591633730551693
2025-01-08,0.9441967830421492
2025-01-09,1.1178681107540962
2025-01-10,1.0542413808311275
2025-01-11,1.0244501279589522
2025-01-12,1.273988992841061
2025-01-13,0.9444114092377344
2025-01-14,1.1618190740626928
2025-01-15,1.077133509304703
2025-01-16,1.0066091517205344
2025-01-17,1.220223058130142
2025-01-18,1.0616806549358415
2025-01-19,1.232055359439187
2025-01-20,1.2592025498387
2025-01-21,1.096235963973169
2025-01-22,1.236753096073219
2025-01-23,1.1019207237935962
2025-01-24,1.1542865185589235
2025-01-25,1.0511137105145738
2025-01-26,1.1216945794915916
2025-01-27,1.22022994352808
2025-01-28,1.174941716408376
2025-01-29,1.2400130061226513
2025-01-30,1.1890594740466478
2025-01-31,1.0179796331496846
2025-02-01,1.4605138485908429
2025-02-02,1.319621830023778
2025-02-03,1.1583466433006326
2025-02-04,1.0182172125152231
2025-02-05,1.0990126417192498
2025-02-06,1.1049213160331948
2025-02-07,1.3112135557228604
2025-02-08,1.199427830175562
2025-02-09,1.0737552637180603
2025-02-10,1.053945978661375
2025-02-11,0.9446151957253665
2025-02-12,1.001176236371074
2025-02-13,1.1911051313659815
2025-02-14,1.152843410894485
2025-02-15,1.2161609553269768
2025-02-16,1.1456948089371124
2025-02-17,1.032599870510509
2025-02-18,1.0439521348060965
2025-02-19,0.9480412575323444
2025-02-20,0.9948241842643504
2025-02-21,0.9901764424157884
2025-02-22,1.054796073473625
2025-02-23,0.987808375871022
2025-02-24,0.9922927778079234
2025-02-25,1.0382592975824978
2025-02-26,1.08920771610651
2025-02-27,1.0112718040492843
2025-02-28,1.0036805827655246
2025-03-01,0.9691261883682692
2025-03-02,0.8783437936235647
2025-03-03,1.0802179737970383
2025-03-04,0.9795015814871008
2025-03-05,0.9437609449497188
2025-03-06,1.2212174413323138
2025-03-07,0.9948348986450856
2025-03-08,0.9423239748049316
2025-03-09,1.0728488261289788
2025-03-10,0.997099043275731
2025-03-11,0.9028556318671388
2025-03-12,1.0168413774538811
2025-03-13,1.0568325545859385
2025-03-14,0.9553043628838472
2025-03-15,0.9018784140427488
2025-03-16,0.9818522670703076
2025-03-17,0.9505733645294252
2025-03-18,0.9536226192046788
2025-03-19,1.0417094638723867
2025-03-20,0.9906777487302878
2025-03-21,0.9971698681255172
2025-03-22,1.0435290156637078
2025-03-23,1.0846665136367395
2025-03-24,1.1058898682069886
2025-03-25,1.0888021907447818
2025-03-26,1.096184772055328
2025-03-27,1.0648360361060976
2025-03-28,1.0854776579097711
2025-03-29,0.9694892695762458
2025-03-30,0.9390590085237792
2025-03-31,1.0145392998859162
2025-04-01,0.9443258786658772
2025-04-02,1.2181369759343963
2025-04-03,1.0526053262843764
2025-04-04,1.2532001991669135
2025-04-05,1.1416263579356034
2025-04-06,0.9909410137764088
2025-04-07,0.9533321061398148
2025-04-08,1.0194242681840475
2025-04-09,0.8644666655132639
2025-04-10,0.990804998341806
